FEATURE_ID,NAME_USED,SYNONYMS,INCHIKEY,CPDAT_SUPERCLASSES,CPDAT_HARMONIZED,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
1407,Uridine monophosphate,"(""Uridine 5'-monophosphate"", 'Uridylic acid', 'Uridine monophosphate', ""Uridine-5'-monophosphate"", 'Uridine phosphate')",DJJCXFVJDGTHFX-XVFCMESISA-N,[],,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']"
1408,Naringenin 7-methyl ether,"('Sakuranetin', '(2s)-sakuranetin', '(s)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxychroman-4-one', 'Naringenin 7-methyl ether', ""(s)-4',5-dihydroxy-7-methoxyflavanone"")",DJOJDHGQRNZXQQ-AWEZNQCLSA-N,[],,"['FOOD', 'INFO']",['INFO'],['INFO'],['INFO']
1409,Pantethine,"('Pantethine', 'Pantomin', 'Pantetina', 'Pantosin', 'Bis(pantothenamidoethyl) disulfide')",DJWYOLJPSHDSAL-ROUUACIJSA-N,[],,"['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD', 'PERSONAL CARE']"
1410,Vitamin k2,"('Menaquinone-4', 'Vitamin k2(mk-4)', 'Menaquinone k4', 'Menatetrenone', 'Vitamin k2')",DKHGMERMDICWDU-GHDNBGIDSA-N,[],,"['FOOD', 'ENDOGENOUS', 'MEDICAL']","['FOOD', 'MEDICAL']","['FOOD', 'ENDOGENOUS', 'MEDICAL']",['FOOD']
1411,Adamantylamine,"('Amantadine (hydrochloride)', 'Amantadine', 'Adamantan-1-amine', 'Adamantanamine', 'Adamantylamine')",DKNWSYNQZKUICI-UHFFFAOYSA-N,[],,['MEDICAL'],['INDUSTRIAL'],['MEDICAL'],['INFO']
1412,Vapendavir,"('Vapendavir (diphosphate)', 'Vapendavir', 'Vapendavir [inn]')",DKSVBVKHUICELN-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1413,Aprocitentan,"('Aprocitentan', 'N-[5-(4-bromophenyl)-6-{2-[(5-bromopyrimidin-2-yl)oxy]ethoxy}pyrimidin-4-yl]sulfuric diamide', 'N-[5-(4-bromophenyl)-6-[2-[(5-bromo-2-pyrimidinyl)oxy]ethoxy]-4-pyrimidinyl]sulfamide', 'Despropyl macitentan', 'N-despropyl-macitentan')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1414,Maltose monohydrate,"('Maltose monohydrate', 'Dmaltose', 'Polymaltose', 'Glucose, 4-o-alpha-d-glucopyranosyl-, homopolymer', '(2r,3r,4r,5r)-2,3,5,6-tetrahydroxy-4-[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexanal')",,,,['INFO'],['FOOD'],['FOOD'],"['FOOD', 'MEDICAL']"
1415,"Lactose, anhydrous","('Pharmatose dcl 14', 'Pharmatose 200m', 'Pharmatose 450m', 'Lactose, anhydrous', 'Glucose, 4-o-beta-d-galactopyranosyl-')",DKXNBNKWCZZMJT-JVCRWLNRSA-N,[],,"['FOOD', 'MEDICAL', 'PERSONAL CARE']",['FOOD'],"['FOOD', 'MEDICAL', 'PERSONAL CARE']","['FOOD', 'MEDICAL']"
1416,Capisten,"('Ketoprofen', 'Orudis', 'M-benzoylhydratropic acid', 'Capisten', 'Ketoprofene')",DKYWVDODHFEZIM-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1417,Ketoprofen,"('S-ketoprofen', '(s)-ketoprofen', 'Dexketoprofen', 'Ketoprofen', '(s)-2-(3-benzoylphenyl)propanoic acid')",DKYWVDODHFEZIM-NSHDSACASA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1418,Acetic acid amide,"('Acetamide', 'Ethanamide', 'Acetic acid amide', 'Methanecarboxamide', 'Acetimidic acid')",,,,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],"['INDUSTRIAL', 'FOOD']"
1419,Carboprost (tromethamine),"('Carboprost (tromethamine)', 'Carboprostum', '(15s)-15-methyl-pgf2alpha', '(15s)-15-methylprostaglandin f2alpha', '(z)-7-[(1r,2r,3r,5s)-3,5-dihydroxy-2-[(e,3s)-3-hydroxy-3-methyloct-1-enyl]cyclopentyl]hept-5-enoic acid')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1420,Hydrocortisone cypionate,"('Hydrocortisone cypionate', 'Cortef fluid', 'Cortef oral suspension', 'Cortisol 21-cyclopentanepropionate', 'Hydrocortisone cyclopentylpropionate')",DLVOSEUFIRPIRM-KAQKJVHQSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1421,Meropenem,"('Meropenem (trihydrate)', 'Sm 7338 trihydrate', 'Meropenem', 'Merrem', 'Meropenem anhydrous')",DMJNNHOOLUXYBV-PQTSNVLCSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1422,Midecamycin,"('Midecamycin', 'Antibiotic sf-837', 'Rubimycin', 'Espinomycin a', 'Platenomycin b1')",DMUAPQTXSSNEDD-QALJCMCCSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1423,(rs)-mcpg,"('(rs)-mcpg', 'Alpha-mcpg', 'Alpha-methyl-4-carboxyphenylglycine', '(r,s)-mcpg', 'Benzeneacetic acid, alpha-amino-4-carboxy-alpha-methyl-')",DNCAZYRLRMTVSF-UHFFFAOYSA-N,[],,['INFO'],['INFO'],['INFO'],['INFO']
1424,Methylethylene glycol,"('(±)-1,2-propanediol', 'Propylene glycol', 'Propane-1,2-diol', 'Methylethyl glycol', 'Methylethylene glycol')",DNIAPMSPPWPWGF-UHFFFAOYSA-N,"['Raw materials', 'Vehicle', 'Personal care', 'Arts and crafts/office supplies', 'Cleaning products and household care']","['PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'MEDICAL', 'PERSONAL CARE']",['INFO'],"['FOOD', 'MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']",['INFO']
1425,"(r)-1,2-propanediol","('(r)-1,2-propanediol', '(r)-propane-1,2-diol', '(2r)-propane-1,2-diol', '(r)-propylene glycol', 'R-1,2-propanediol')",,,,"['INDUSTRIAL', 'FOOD']",['INFO'],"['INDUSTRIAL', 'FOOD']","['INDUSTRIAL', 'PERSONAL CARE']"
1426,"(s)-1,2-propanediol","('(s)-1,2-propanediol', '(s)-propane-1,2-diol', '(2s)-propane-1,2-diol', '(s)-propylene glycol', '(s)-1,2-dihydroxypropane')",,,,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
1427,Eurax,"('Crotamiton', 'N-ethyl-o-crotonotoluidide', 'Crotamitone', 'Eurax', 'Trans-crotamiton')",DNTGGZPQPQTDQF-XBXARRHUSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1428,Follicular hormone,"('Estrone', 'Oestrone', 'Folliculin', 'Theelin', 'Follicular hormone')",DNXHEGUUPJUMQT-CBZIJGRNSA-N,[],,"['ENDOGENOUS', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
1429,Cubicin,"('Daptomycin', 'Cubicin', 'Cidecin', 'Daptomicina', 'Daptomycine')",DOAKLVKFURWEDJ-RWDRXURGSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1430,Melitoxin,"('Dicoumarol', 'Dicumarol', 'Bishydroxycoumarin', 'Dicoumarin', 'Melitoxin')",DOBMPNYZJYQDGZ-UHFFFAOYSA-N,[],,"['MEDICAL', 'FOOD']",['INFO'],['INFO'],['INFO']
1431,Sacubitrilat,"('Sacubitrilat', ""(2r,4s)-5-([1,1'-biphenyl]-4-yl)-4-(3-carboxypropanamido)-2-methylpentanoic acid"", '(2r,4s)-4-(3-carboxypropanoylamino)-2-methyl-5-(4-phenylphenyl)pentanoic acid', 'Desethyl sacubitril', 'S3388')",DOBNVUFHFMVMDB-BEFAXECRSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1432,Ameile,"('Almonertinib', 'Ameile', 'Egfr t790m inhibitor hs-10296', 'N-(5-((4-(1-cyclopropyl-1h-indol-3-yl)pyrimidin-2-yl)amino)-2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxyphenyl)acrylamide', 'N-[5-[[4-(1-cyclopropylindol-3-yl)pyrimidin-2-yl]amino]-2-[2-(dimethylamino)ethyl-methylamino]-4-methoxyphenyl]prop-2-enamide')",DOEOECWDNSEFDN-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1433,Butyl phthalate,"('Dibutyl phthalate', 'Di-n-butyl phthalate', 'N-butyl phthalate', 'Butyl phthalate', 'Celluflex dpb')",DOIRQSBPFJWKBE-UHFFFAOYSA-N,"['Home maintenance', 'Personal care', 'Manufactured formulations']","['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']",['INDUSTRIAL'],['INDUSTRIAL'],"['INDUSTRIAL', 'PERSONAL CARE']"
1434,Delalutin,"('Hydroxyprogesterone caproate', 'Primolut depot', 'Hydroxyprogesterone hexanoate', 'Hormofort', 'Delalutin')",DOMWKUIIPQCAJU-LJHIYBGHSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1435,Lamasil,"('Terbinafine', 'Lamisil', 'Lamasil', '(e)-n,6,6-trimethyl-n-(naphthalen-1-ylmethyl)hept-2-en-4-yn-1-amine', 'Lamisil at')",DOMXUEMWDBAQBQ-WEVVVXLNSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1436,Prexasertib,"('Prexasertib', 'Prexasertib (ly2606368)', 'Prexasertib [usan]', 'Prexasertib (usan/inn)', 'Ex-a758')",DOTGPNHGTYJDEP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1437,Rosmarinic acid,"('Rosmarinic acid', 'Labiatenic acid', 'Rosemary acid', '(r)-rosmarinic acid', 'Rosmarinicacid')",,,,"['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE']"
1438,Beselna,"('Imiquimod', 'Aldara', 'Zyclara', 'Beselna', 'R 837')",DOUYETYNHWVLEO-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1439,Napabucasin,"('Napabucasin', 'Napabucasin (bbi608)', 'Napabucasin [usan:inn]', 'Napabucasin; bbi608', 'Napabucasin (jan/usan/inn)')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1440,Pargyline,"('Pargyline (hydrochloride)', 'Pargyline', 'N-methyl-n-propargylbenzylamine', 'Pargylamine', 'Paragyline')",DPWPWRLQFGFJFI-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1441,Marcumar,"('Phenprocoumon', 'Phenprocoumarol', 'Phenprocoumarole', 'Liquamar', 'Marcumar')",DQDAYGNAKTZFIW-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1442,Tricyclazole,"('Tricyclazole', 'Tricyclazone', 'Blascide', 'Beam', 'Sivic')",DQJCHOQLCLEDLL-UHFFFAOYSA-N,[],,"['INDUSTRIAL', 'FOOD']",['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL']
1443,Pramoxine,"('Pramocaine (hydrochloride)', 'Pramoxine hydrochloride', 'Pramocaine', 'Pramoxine', 'Pramocainum')",DQKXQSGTHWVTAD-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
1444,Liskantin,"('Primidone', 'Primaclone', 'Mysoline', 'Lepimidin', 'Liskantin')",DQMZLTXERSFNPB-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1445,Phosphocreatine (disodium),"('Phosphocreatine (disodium)', 'Disodium creatine phosphate', 'Glycine, n-[imino(phosphonoamino)methyl]-n-methyl-', 'Creatine phosphate; creatinephosphoric acid', 'Creatinephosphate')",DRBBFCLWYRJSJZ-UHFFFAOYSA-N,[],,['INFO'],"['ENDOGENOUS', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'MEDICAL']"
1446,Peficitinib,"('Peficitinib', 'Peficitinib free base', 'Peficitinib [usan:inn]', 'Peficitinib (usan/inn)', 'Peficitinb (asp015k, jnj-54781532)')",DREIJXJRTLTGJC-ZKVNVPQCSA-N,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1447,Tamsulosinum,"('Tamsulosin', '(r)-ym12617 (free base)', '(r)-5-(2-((2-(2-ethoxyphenoxy)ethyl)amino)propyl)-2-methoxybenzenesulfonamide', 'Tamsulosinum', 'Tamsulosina')",DRHKJLXJIQTDTD-OAHLLOKOSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1448,Circadin,"('Melatonin', 'N-acetyl-5-methoxytryptamine', 'Melatonine', 'N-[2-(5-methoxy-1h-indol-3-yl)ethyl]acetamide', 'Circadin')",DRLFMBDRBRZALE-UHFFFAOYSA-N,['Personal care'],['PERSONAL CARE'],"['MEDICAL', 'ENDOGENOUS', 'FOOD']",['MEDICAL'],"['MEDICAL', 'ENDOGENOUS', 'FOOD']","['MEDICAL', 'ENDOGENOUS']"
1449,Deprodone propionate,"('Deprodone propionate', '[(8s,9s,10r,11s,13s,14s,17r)-17-acetyl-11-hydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-yl] propanoate', '(8s,9s,10r,11s,13s,14s,17r)-17-acetyl-11-hydroxy-10,13-dimethyl-3-oxo-6,7,8,9,10,11,12,13,14,15,16,17-dodecahydro-3h-cyclopenta[a]phenanthren-17-yl propionate', 'Deprodone 17-propionate', 'Eclare')",DRSFVGQMPYTGJY-GNSLJVCWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1450,Ara-u,"('Uracil 1-ϲ-d-arabinofuranoside', 'Spongouridine', 'Arauridine', 'Ara-u', 'Uracil arabinoside')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1451,Uridine,"('Uridine', 'β-uridine', 'Uridin', 'Uracil riboside', 'Uracil, 1-beta-d-ribofuranosyl-')",,,,"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'MEDICAL']"
1452,Ononitol,"('Pinitol', 'Methylinositol', 'Inzitol', 'Sennitol', 'Ononitol')",,,,['INFO'],['FOOD'],['INFO'],['INFO']
1453,Quebrachitol,"('Quebrachitol', 'Quebrachitol, l-', 'Quebrachit', 'Chiro-inositol, 2-o-methyl-', '(1r,2s,3s,4s,5r,6r)-6-methoxycyclohexane-1,2,3,4,5-pentaol')",,,,"['FOOD', 'INDUSTRIAL']",['FOOD'],['INFO'],['INFO']
1454,Xavin,"('Xanthinol nicotinate', 'Xanthinol niacinate', 'Xanthinol', 'Xavin', 'Jupal')",DSFGXPJYDCSWTA-UHFFFAOYSA-N,[],,['INFO'],['INFO'],['INFO'],['MEDICAL']
1455,Irosustat,"('Irosustat', 'Bn 83495', 'Sulfamic acid, 6,7,8,9,10,11-hexahydro-6-oxobenzo[b]cyclohepta[d]pyran-3-yl ester', 'Irosustat [usan:inn]', 'Irosustatstx64')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1456,Bornan-2-one,"('Camphor', '(1r)-camphor', '(r)-camphor', '(1r,4r)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-one', 'Bornan-2-one')",DSSYKIVIOFKYAU-XCBNKYQSSA-N,[],,"['MEDICAL', 'PERSONAL CARE', 'FOOD', 'INDUSTRIAL']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
1457,Borneol,"('Borneol', 'Linderol', 'Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1s,2r,4s)-', '(1s,2r,4s)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol', '[(1s)-endo]-borneol')",,,,"['FOOD', 'MEDICAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE', 'MEDICAL']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
1458,Isoborneol,"('Borneol', 'Isoborneol', 'Camphol', '(1r,2s,4r)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol', 'Bicyclo[2.2.1]heptan-2-ol, 1,7,7-trimethyl-, (1r,2s,4r)-')",,,,['INDUSTRIAL'],"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']",['INFO'],"['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
1459,Linolenate,"('α-linolenic acid', 'Linolenic acid', 'Alpha-linolenic acid', 'Linolenate', '(9z,12z,15z)-octadeca-9,12,15-trienoic acid')",DTOSIQBPPRVQHS-PDBXOOCHSA-N,['Personal care'],['PERSONAL CARE'],"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']",['FOOD'],['FOOD']
1460,Hexoral,"('Hexetidine', 'Oraldene', 'Hexoral', 'Glypesin', 'Sterisil')",DTOUUUZOYKYHEP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1461,Phenylethanal,"('Phenylacetaldehyde', 'Benzeneacetaldehyde', 'Hyacinthin', 'Phenylethanal', 'Alpha-tolualdehyde')",,,,"['INDUSTRIAL', 'FOOD', 'PERSONAL CARE', 'ENDOGENOUS']",['INFO'],"['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']"
1462,Preladenant,"('Preladenant', 'Sch 420814', 'Preladenant [usan:inn]', 'Preladenant (usan/inn)', 'Preladenant(sch420814)')",DTYWJKSSUANMHD-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1463,Teranol,"('Practolol', 'Dalzic', 'Eraldin', 'Teranol', 'Practololum')",DURULFYMVIFBIR-UHFFFAOYSA-N,[],,"['INDUSTRIAL', 'MEDICAL']",['INFO'],['INFO'],['INFO']
1464,Desfesoterodine,"('Desfesoterodine', '(r)-5-hydroxymethyl tolterodine', '(r)-2-(3-(diisopropylamino)-1-phenylpropyl)-4-(hydroxymethyl)phenol', 'Desfesoterodine [inn]', 'Benzenemethanol, 3-[(1r)-3-[bis(1-methylethyl)amino]-1-phenylpropyl]-4-hydroxy-')",DUXZAXCGJSBGDW-HXUWFJFHSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1465,Tagrisso,"('Osimertinib', 'Mereletinib', 'Tagrisso', 'N-[2-[2-(dimethylamino)ethyl-methylamino]-4-methoxy-5-[[4-(1-methylindol-3-yl)pyrimidin-2-yl]amino]phenyl]prop-2-enamide', 'N-(2-{[2-(dimethylamino)ethyl](methyl)amino}-4-methoxy-5-{[4-(1-methyl-1h-indol-3-yl)pyrimidin-2-yl]amino}phenyl)prop-2-enamide')",DUYJMQONPNNFPI-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1466,Em 652; em-652; em652; sch57068; sch-57068; sch 57068,"('(rac)-acolbifene', '(rac)-em-652', 'Rac-acolbifene', 'Em34-3', 'Em 652; em-652; em652; sch57068; sch-57068; sch 57068')",DUYNJNWVGIWJRI-UHFFFAOYSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1467,Apimostinel,"('Apimostinel', 'Apimostinel (usan)', 'Apimostinel [usan]', '(2r)-1-[(2s)-1-[(2s,3r)-2-amino-3-hydroxybutanoyl]pyrrolidine-2-carbonyl]-n-[(2s,3r)-1-amino-3-hydroxy-1-oxobutan-2-yl]-2-benzylpyrrolidine-2-carboxamide', 'Threonyl-prolyl-2r-(2-benzyl)-prolyl-threonine amide')",DVBUEXCIEIAXPM-PJUQSVSOSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1468,Morpholinopropane sulfonic acid,"('Morpholinopropane sulfonic acid', 'Morpholinopropanesulfonic acid; was 15', 'Bmse000788', 'Bmse000893', 'Gamma-n-morpholino-propanesulphonic-acid-mops')",,,,"['INDUSTRIAL', 'INFO']",['INDUSTRIAL'],['INFO'],['INFO']
1469,Aminoimidazole carboxamide,"('Colahepat', 'Aminoimidazole carboxamide', 'Diazol-c', 'Ba 2756', 'Imidazole-4-carboxamide, 5-amino- (hydrochloride)')",,,,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1470,Zearalanol,"('Zeranol', 'α-zearalanol', 'Zearalanol', 'Alpha-zearalanol', 'Alpha-zeranol')",,,,['INFO'],['INFO'],['INFO'],['INFO']
1471,Isoliquiritigenin,"('Isoliquiritigenin', 'Isoliquiritigen', '(e)-1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one', ""Chalcone, 2',4,4'-trihydroxy-"", '(2e)-1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)prop-2-en-1-one')",DXDRHHKMWQZJHT-FPYGCLRLSA-N,[],,"['FOOD', 'MEDICAL']",['FOOD'],"['FOOD', 'MEDICAL']",['FOOD']
1472,Benzophenone-3,"('Oxybenzone', 'Benzophenone 3', 'Benzophenone-3', '(2-hydroxy-4-methoxyphenyl)(phenyl)methanone', 'Oxybenzon')",DXGLGDHPHMLXJC-UHFFFAOYSA-N,"['Vehicle', 'Personal care', 'Construction and building materials']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']",['PERSONAL CARE'],"['PERSONAL CARE', 'INDUSTRIAL', 'FOOD']","['PERSONAL CARE', 'INDUSTRIAL']"
1473,Cefonicid (sodium),"('Cefonicid (sodium)', 'Cefonicido', 'Cefonicidum', 'Cefonicidum [inn-latin]', 'Cefonicido [inn-spanish]')",DYAIAHUQIPBDIP-AXAPSJFSSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1474,Oxamycin,"('Cycloserine', 'Seromycin', 'Orientomycin', 'Oxamycin', 'Cyclo-d-serine')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1475,Cycloserine,"('Cycloserine', '(s)-cycloserine', '(s)-4-amino-3-isoxazolidone', 'Levcycloserine', '(s)-4-aminoisoxazolidin-3-one')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1476,Ebselen,"('Ebselen', 'Ebselenum', 'Ebselene', 'Ebseleno', 'Ebselene [french]')",DYEFUKCXAQOFHX-UHFFFAOYSA-N,[],,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INFO']
1477,Dynacin,"('Minocycline (hydrochloride)', 'Minocycline', 'Minocyclin', 'Minociclina', 'Dynacin')",FFTVPQUHLQBXQZ-KVUCHLLUSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1478,Crenolanib,"('Crenolanib', 'Crenolanib (cp-868596)', 'Crenolanib [usan]', 'Cp 868596', 'Crenolanib (usan)')",DYNHJHQFHQTFTP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1479,Suplatast,"('Suplatast (tosilate)', 'Suplatast', 'Suplatast ion', 'Sulfonium, (3-((4-(3-ethoxy-2-hydroxypropoxy)phenyl)amino)-3-oxopropyl)dimethyl-')",DYZJXZOQQRXDLE-UHFFFAOYSA-O,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1480,P-tyramine,"('Tyramine', 'P-tyramine', 'Uteramine', 'Tocosine', 'Tyrosamine')",DZGWFCGJZKJUFP-UHFFFAOYSA-N,[],,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']"
1481,Thioproline,"('Timonacic', 'Thiazolidine-4-carboxylic acid', 'Detoxepa', 'Hepalidine', 'Thioproline')",,,,['INFO'],['INFO'],['INFO'],['INFO']
1482,Ceftezol,"('Ceftezole (sodium)', 'Ceftezole', 'Ceftezol', 'Ceftezolum', 'Ceftezole [inn]')",,,,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1483,Ixempra,"('Ixabepilone', 'Aza-epothilone b', 'Azaepothilone b', 'Ixempra', 'Ixempra kit')",FABUFPQFXZVHFB-PVYNADRNSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1484,Gluconorm,"('Repaglinide', 'Ag-ee 623zw', 'Prandin', 'Novonorm', 'Gluconorm')",FAEKWTJYAYMJKF-QHCPKHFHSA-N,[],,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1485,Nilvadipine,"('Nilvadipine', 'Escor', 'Nivadil', 'Nivadipine', 'Fk 235')",FAIIFDPAEUKBEP-UHFFFAOYSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1486,Lopirin,"('Captopril', 'Sq 14225', 'Capoten', 'Lopirin', 'Captopryl')",FAKRSMQSSFJEIM-RQJHMYQMSA-N,[],,['INFO'],['INFO'],['MEDICAL'],['MEDICAL']
1487,Dexpramipexole,"('Dexpramipexole (dihydrochloride)', '(r)-pramipexole (dihydrochloride)', 'R-pramipexole (dihydrochloride)', 'Dexpramipexole', '(r)-pramipexole')",FASDKYOPVNHBLU-SSDOTTSWSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1488,Pramipexol,"('Pramipexole', 'Sifrol', 'Mirapexin', 'Pramipexol', '(s)-n6-propyl-4,5,6,7-tetrahydrobenzo[d]thiazole-2,6-diamine')",FASDKYOPVNHBLU-ZETCQYMHSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1489,Calcort,"('Deflazacort', 'Azacort', 'Calcort', 'Oxazacort', 'Flantadin')",FBHSPRKOSMHSIF-GRMWVWQJSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1490,Vesicare,"('Solifenacin', 'Vesicare', '[(3r)-1-azabicyclo[2.2.2]octan-3-yl] (1s)-1-phenyl-3,4-dihydro-1h-isoquinoline-2-carboxylate', 'Ym 905', 'Soliten')",FBOUYBDGKBSUES-VXKWHMMOSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1491,Trexall,"('Methotrexate', 'Amethopterin', 'Rheumatrex', 'Abitrexate', 'Trexall')",FBOZXECLQNJBKD-ZDUSSCGKSA-N,[],,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
