FEATURE_ID,SOURCE,DEEPSEEK_RAG,GPT_NO_RAG,GPT_RAG,SEARCH_GPT
1042,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1043,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1044,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1045,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1046,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1047,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1048,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1049,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1050,PUBMED,['MEDICAL'],['INDUSTRIAL'],['INFO'],['INFO']
1051,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1052,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1053,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1054,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1055,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1056,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1057,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1058,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1059,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
1060,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1061,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1062,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1063,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1064,PUBMED,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']",['FOOD'],['INFO']
1065,PUBMED,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']",['FOOD'],['INFO']
1066,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1067,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1068,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['INFO']
1069,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1070,PUBMED,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
1071,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1072,PUBMED,['MEDICAL'],['INFO'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
1073,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1074,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1075,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1076,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1077,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1078,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1079,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1080,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1081,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['INFO'],['INFO']
1082,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1083,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1084,WIKIPEDIA,"['INDUSTRIAL', 'INFO']",['INFO'],['INFO'],['INFO']
1085,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1086,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1087,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1088,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1089,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1090,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']"
1091,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1092,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1093,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1094,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1095,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1096,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1097,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1098,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1099,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
1100,WIKIPEDIA,"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']"
1101,PUBMED,['INFO'],"['FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE']",['PERSONAL CARE']
1102,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1103,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1104,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1105,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
1106,PUBMED,['INFO'],['INFO'],['INFO'],['INDUSTRIAL']
1107,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1108,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],"['ENDOGENOUS', 'MEDICAL']"
1109,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO']
1110,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1111,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1112,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1113,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1114,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'INDUSTRIAL']"
1115,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INDUSTRIAL'],['INFO']
1116,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['INFO'],['ENDOGENOUS']
1117,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD', 'MEDICAL', 'PERSONAL CARE']",['INFO']
1118,WIKIPEDIA,"['PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'INDUSTRIAL']",['PERSONAL CARE'],"['PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']"
1119,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1120,WIKIPEDIA,"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']","['MEDICAL', 'PERSONAL CARE']"
1121,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1122,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1123,WIKIPEDIA,['INFO'],"['PERSONAL CARE', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'PERSONAL CARE']"
1124,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1125,WIKIPEDIA,['INFO'],"['ENDOGENOUS', 'FOOD']",['INFO'],['INFO']
1126,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],['FOOD']
1127,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1128,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
1129,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1130,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1131,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1132,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1133,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1134,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1135,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1136,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1137,WIKIPEDIA,['FOOD'],['FOOD'],['FOOD'],['FOOD']
1138,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['INFO'],['ENDOGENOUS'],"['ENDOGENOUS', 'PERSONAL CARE']"
1139,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1140,PUBMED,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['INFO']
1141,WIKIPEDIA,"['MEDICAL', 'FOOD', 'INFO']",['INFO'],"['FOOD', 'MEDICAL']",['INFO']
1142,WIKIPEDIA,"['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],['INDUSTRIAL']
1143,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['INFO']
1144,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1145,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1146,WIKIPEDIA,"['MEDICAL', 'FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'FOOD', 'PERSONAL CARE', 'INDUSTRIAL']","['MEDICAL', 'ENDOGENOUS', 'FOOD']"
1147,WIKIPEDIA,"['FOOD', 'PERSONAL CARE', 'MEDICAL']","['PERSONAL CARE', 'FOOD', 'INDUSTRIAL']","['FOOD', 'PERSONAL CARE']","['PERSONAL CARE', 'FOOD']"
1148,WIKIPEDIA,['INDUSTRIAL'],"['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL'],"['MEDICAL', 'PERSONAL CARE']"
1149,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1150,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1151,WIKIPEDIA,['INDUSTRIAL'],['INFO'],['INFO'],['INFO']
1152,WIKIPEDIA,['MEDICAL'],['INFO'],['INFO'],['MEDICAL']
1153,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1154,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1155,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1156,WIKIPEDIA,"['FOOD', 'MEDICAL']","['FOOD', 'INDUSTRIAL']","['MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO']
1157,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1158,WIKIPEDIA,"['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'INDUSTRIAL']","['FOOD', 'INDUSTRIAL', 'PERSONAL CARE']","['FOOD', 'PERSONAL CARE', 'INDUSTRIAL']"
1159,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1160,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1161,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1162,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1163,WIKIPEDIA,"['ENDOGENOUS', 'FOOD', 'MEDICAL']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']"
1164,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1165,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1166,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1167,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
1168,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['MEDICAL', 'ENDOGENOUS']",['INFO']
1169,PUBMED,"['MEDICAL', 'ENDOGENOUS']",['ENDOGENOUS'],"['MEDICAL', 'ENDOGENOUS']",['INFO']
1170,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'MEDICAL']","['ENDOGENOUS', 'MEDICAL']"
1171,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS']","['ENDOGENOUS', 'MEDICAL']","['MEDICAL', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS']"
1172,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1173,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1174,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1175,WIKIPEDIA,"['PERSONAL CARE', 'INDUSTRIAL', 'MEDICAL']",['PERSONAL CARE'],"['PERSONAL CARE', 'MEDICAL', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']"
1176,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1177,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1178,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['FOOD', 'ENDOGENOUS', 'PERSONAL CARE']"
1179,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD', 'INDUSTRIAL']","['ENDOGENOUS', 'FOOD']"
1180,WIKIPEDIA,"['MEDICAL', 'ENDOGENOUS']",['MEDICAL'],"['ENDOGENOUS', 'MEDICAL']",['MEDICAL']
1181,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
1182,WIKIPEDIA,"['FOOD', 'ENDOGENOUS']",['FOOD'],['FOOD'],"['FOOD', 'MEDICAL']"
1183,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1184,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
1185,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['PERSONAL CARE'],['PERSONAL CARE'],['PERSONAL CARE']
1186,WIKIPEDIA,"['ENDOGENOUS', 'FOOD', 'MEDICAL']",['ENDOGENOUS'],"['ENDOGENOUS', 'PERSONAL CARE']","['ENDOGENOUS', 'FOOD', 'MEDICAL']"
1187,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1188,PUBMED,['INDUSTRIAL'],['INDUSTRIAL'],['INFO'],['INFO']
1189,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1190,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1191,WIKIPEDIA,"['MEDICAL', 'PERSONAL CARE']",['MEDICAL'],"['MEDICAL', 'PERSONAL CARE', 'INDUSTRIAL']",['MEDICAL']
1192,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1193,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['INFO']
1194,WIKIPEDIA,"['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO'],"['MEDICAL', 'FOOD', 'PERSONAL CARE']",['INFO']
1195,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1196,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
1197,PUBMED,"['MEDICAL', 'PERSONAL CARE', 'ENDOGENOUS']","['PERSONAL CARE', 'ENDOGENOUS']","['MEDICAL', 'ENDOGENOUS', 'PERSONAL CARE', 'FOOD']","['ENDOGENOUS', 'PERSONAL CARE']"
1198,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'FOOD']","['MEDICAL', 'FOOD']",['INFO']
1199,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1200,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['MEDICAL']
1201,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1202,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1203,WIKIPEDIA,['INFO'],['MEDICAL'],['INFO'],"['MEDICAL', 'PERSONAL CARE']"
1204,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1205,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1206,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1207,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
1208,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1209,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['INFO'],['INFO']
1210,WIKIPEDIA,['INFO'],"['PERSONAL CARE', 'MEDICAL']","['FOOD', 'PERSONAL CARE', 'INFO']",['PERSONAL CARE']
1211,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1212,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1213,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1214,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1215,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1216,WIKIPEDIA,"['MEDICAL', 'FOOD']","['FOOD', 'MEDICAL']","['MEDICAL', 'FOOD']",['INFO']
1217,PUBMED,['INFO'],['INFO'],['INDUSTRIAL'],"['PERSONAL CARE', 'MEDICAL']"
1218,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1219,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1220,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
1221,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1222,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1223,PUBMED,['INDUSTRIAL'],['INDUSTRIAL'],['INFO'],['INFO']
1224,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1225,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS']
1226,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1227,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1228,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1229,PUBMED,['MEDICAL'],['INFO'],['INFO'],['INFO']
1230,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1231,PUBMED,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1232,PUBMED,"['INDUSTRIAL', 'MEDICAL']",['INDUSTRIAL'],['INFO'],['INDUSTRIAL']
1233,PUBMED,"['FOOD', 'ENDOGENOUS']","['ENDOGENOUS', 'FOOD']",['INFO'],['INFO']
1234,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1235,WIKIPEDIA,['INDUSTRIAL'],['INDUSTRIAL'],['INDUSTRIAL'],['INFO']
1236,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1237,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1238,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1239,WIKIPEDIA,"['INFO', 'ENDOGENOUS', 'FOOD']",['INFO'],"['ENDOGENOUS', 'FOOD', 'MEDICAL']",['INFO']
1240,WIKIPEDIA,['INFO'],['INFO'],['INFO'],['MEDICAL']
1241,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1242,WIKIPEDIA,['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL'],['MEDICAL']
1243,WIKIPEDIA,"['ENDOGENOUS', 'MEDICAL']",['ENDOGENOUS'],['ENDOGENOUS'],['INFO']
1244,WIKIPEDIA,"['MEDICAL', 'FOOD']",['MEDICAL'],"['MEDICAL', 'FOOD']","['MEDICAL', 'INDUSTRIAL']"
1245,PUBMED,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
1246,WIKIPEDIA,"['MEDICAL', 'FOOD']",['INFO'],"['MEDICAL', 'FOOD']",['INFO']
1247,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1248,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1249,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1250,PUBMED,['INFO'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1251,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1252,WIKIPEDIA,['INFO'],"['FOOD', 'INDUSTRIAL']",['INFO'],"['PERSONAL CARE', 'FOOD']"
1253,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1254,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1255,WIKIPEDIA,['INFO'],['INFO'],"['MEDICAL', 'FOOD', 'INDUSTRIAL']",['INFO']
1256,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1257,WIKIPEDIA,"['PERSONAL CARE', 'INDUSTRIAL']","['INDUSTRIAL', 'PERSONAL CARE']","['PERSONAL CARE', 'INDUSTRIAL']","['PERSONAL CARE', 'INDUSTRIAL']"
1258,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1259,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1260,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1261,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1262,WIKIPEDIA,['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],['ENDOGENOUS']
1263,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1264,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1265,WIKIPEDIA,"['MEDICAL', 'FOOD']","['MEDICAL', 'PERSONAL CARE']","['MEDICAL', 'PERSONAL CARE']",['INFO']
1266,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1267,WIKIPEDIA,['ENDOGENOUS'],['ENDOGENOUS'],['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']"
1268,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1269,PUBMED,['INFO'],['INFO'],['INFO'],['INFO']
1270,PUBMED,"['ENDOGENOUS', 'MEDICAL']",['INFO'],"['ENDOGENOUS', 'MEDICAL']",['INFO']
1271,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1272,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],"['MEDICAL', 'FOOD']"
1273,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1274,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1275,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1276,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['INFO']
1277,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1278,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1279,WIKIPEDIA,"['INDUSTRIAL', 'MEDICAL']","['MEDICAL', 'INDUSTRIAL']","['MEDICAL', 'INDUSTRIAL']",['INDUSTRIAL']
1280,WIKIPEDIA,['INFO'],"['ENDOGENOUS', 'FOOD']",['INFO'],['INFO']
1281,WIKIPEDIA,"['FOOD', 'MEDICAL']",['FOOD'],['FOOD'],['FOOD']
1282,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
1283,PUBMED,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
1284,WIKIPEDIA,['INFO'],['MEDICAL'],['MEDICAL'],['INFO']
1285,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1286,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['INFO'],['INFO']
1287,WIKIPEDIA,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1288,WIKIPEDIA,"['ENDOGENOUS', 'FOOD']",['ENDOGENOUS'],"['ENDOGENOUS', 'FOOD']","['ENDOGENOUS', 'FOOD']"
1289,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1290,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1291,WIKIPEDIA,['MEDICAL'],['MEDICAL'],"['MEDICAL', 'INDUSTRIAL']",['MEDICAL']
1292,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1293,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['MEDICAL']
1294,PUBMED,['MEDICAL'],['INFO'],['MEDICAL'],['MEDICAL']
1295,WIKIPEDIA,['MEDICAL'],['MEDICAL'],['MEDICAL'],['INFO']
